"code","level","cause","sex","0-28 days","1-59 months","5-14 years","15-29 years","30-49 years","50-59 years","60-69 years","70+ years","year","region"
"2F",2,"Neurological conditions","Male",2,1450,1269,4180,6575,5698,14074,74748,"2000","Wpr"
"2F01",3,"Alzheimer disease and other dementias","Male",0,0,33,54,580,2248,7893,47526,"2000","Wpr"
"2F02",3,"Parkinson disease","Male",0,0,2,9,440,1037,3747,23875,"2000","Wpr"
"2F03",3,"Epilepsy","Male",0,881,817,2853,3864,947,653,816,"2000","Wpr"
"2F04",3,"Multiple sclerosis","Male",0,0,5,33,306,211,171,136,"2000","Wpr"
"2F05",3,"Migraine","Male",0,0,1,0,1,0,1,1,"2000","Wpr"
"2F06",3,"Non-migraine headache","Male",0,0,0,0,0,0,0,0,"2000","Wpr"
"2F07",3,"Other neurological conditions","Male",2,569,411,1231,1384,1255,1609,2394,"2000","Wpr"
"2G",2,"Sense organ diseases","Male",0,0,4,12,9,3,9,12,"2000","Wpr"
"2H",2,"Cardiovascular diseases","Male",364,4087,1976,19735,162147,209701,418954,1144196,"2000","Wpr"
"2H01",3,"Rheumatic heart disease","Male",0,197,406,1501,5158,4954,8423,19503,"2000","Wpr"
"2H02",3,"Hypertensive heart disease","Male",0,0,2,556,5931,9359,22629,76348,"2000","Wpr"
"2H03",3,"Ischaemic heart disease","Male",0,0,28,7497,64387,72518,128944,343921,"2000","Wpr"
"2H04",3,"Stroke","Male",196,1875,837,7659,79205,116479,247162,666983,"2000","Wpr"
"2H04a",4,"Ischaemic stroke","Male",18,129,60,659,10057,21702,70855,275679,"2000","Wpr"
"2H04b",4,"Haemorrhagic stroke","Male",178,1746,777,6999,69148,94777,176307,391305,"2000","Wpr"
"2H05",3,"Cardiomyopathy, myocarditis, endocarditis","Male",108,1506,392,1635,3840,2496,3501,7106,"2000","Wpr"
"2H06",3,"Other circulatory diseases","Male",60,510,311,887,3627,3895,8295,30335,"2000","Wpr"
"2I",2,"Respiratory diseases","Male",0,914,625,3004,22111,46318,151386,612521,"2000","Wpr"
"2I01",3,"Chronic obstructive pulmonary disease","Male",0,127,150,1620,16491,40337,139110,573291,"2000","Wpr"
"2I02",3,"Asthma","Male",0,593,328,885,2655,3035,6931,22505,"2000","Wpr"
"2I03",3,"Other respiratory diseases","Male",0,193,146,499,2965,2946,5345,16725,"2000","Wpr"
"2J",2,"Digestive diseases","Male",270,3804,1062,7074,59825,49309,55471,86194,"2000","Wpr"
"2J01",3,"Peptic ulcer disease","Male",0,112,114,775,5500,5649,9436,18966,"2000","Wpr"
"2J02",3,"Cirrhosis of the liver","Male",0,254,295,3834,45586,36026,33642,33555,"2000","Wpr"
"2J02a",4,"Cirrhosis due to hepatitis B","Male",0,3,14,1227,18549,13387,11836,12350,"2000","Wpr"
"2J02b",4,"Cirrhosis due to hepatitis C","Male",0,3,12,855,13274,9918,8839,8601,"2000","Wpr"
"2J02c",4,"Cirrhosis due to alcohol use","Male",0,0,0,213,8405,8613,8306,6358,"2000","Wpr"
"2J02d",4,"Other liver cirrhosis","Male",0,248,268,1539,5358,4107,4660,6246,"2000","Wpr"
"2J03",3,"Appendicitis","Male",0,69,148,219,350,225,332,797,"2000","Wpr"
"2J04",3,"Gastritis and duodenitis","Male",0,66,22,127,1141,1339,2240,4816,"2000","Wpr"
"2J05",3,"Paralytic ileus and intestinal obstruction","Male",217,2186,195,406,975,963,1815,6527,"2000","Wpr"
"2J06",3,"Inflammatory bowel disease","Male",0,167,42,125,361,294,502,1768,"2000","Wpr"
"2J07",3,"Gallbladder and biliary diseases","Male",0,57,25,137,788,888,1939,6276,"2000","Wpr"
"2J08",3,"Pancreatitis","Male",0,7,28,989,2700,1243,1417,2372,"2000","Wpr"
"2J09",3,"Other digestive diseases","Male",53,886,192,462,2424,2682,4149,11119,"2000","Wpr"
"2K",2,"Genitourinary diseases","Male",10,969,846,4902,17688,13065,20463,51026,"2000","Wpr"
"2K01",3,"Kidney diseases","Male",0,795,745,4561,16484,12046,18718,44703,"2000","Wpr"
"2K01a",4,"Acute glomerulonephritis","Male",0,130,158,396,955,531,841,1483,"2000","Wpr"
"2K01b",4,"Chronic kidney disease due to diabetes","Male",0,9,25,977,6658,5046,7276,13720,"2000","Wpr"
"2K01c",4,"Other chronic kidney disease","Male",0,656,562,3188,8870,6469,10600,29501,"2000","Wpr"
"2K02",3,"Benign prostatic hyperplasia","Male",0,0,0,0,0,10,59,516,"2000","Wpr"
"2K03",3,"Urolithiasis","Male",0,15,12,49,247,251,445,1177,"2000","Wpr"
"2K04",3,"Other urinary diseases","Male",10,160,89,292,957,758,1241,4630,"2000","Wpr"
"2K05",3,"Infertility","Male",0,0,0,0,0,0,0,0,"2000","Wpr"
"2K06",3,"Gynecological diseases","Male",0,0,0,0,0,0,0,0,"2000","Wpr"
"2L",2,"Skin diseases","Male",0,267,63,200,632,431,640,2580,"2000","Wpr"
"2M",2,"Musculoskeletal diseases","Male",0,0,104,369,784,719,1439,4004,"2000","Wpr"
"2M01",3,"Rheumatoid arthritis","Male",0,0,11,35,165,246,634,1713,"2000","Wpr"
"2M02",3,"Osteoarthritis","Male",0,0,0,0,7,14,30,201,"2000","Wpr"
"2M03",3,"Gout","Male",0,0,0,0,23,35,56,94,"2000","Wpr"
"2M04",3,"Back and neck pain","Male",0,0,1,0,7,14,47,168,"2000","Wpr"
"2M05",3,"Other musculoskeletal disorders","Male",0,0,92,334,582,410,672,1828,"2000","Wpr"
"2N",2,"Congenital anomalies","Male",32863,22869,3216,3483,1953,418,285,230,"2000","Wpr"
"2N01",3,"Neural tube defects","Male",5322,1573,178,183,142,37,19,1,"2000","Wpr"
"2N02",3,"Cleft lip and cleft palate","Male",1046,340,0,0,0,0,0,0,"2000","Wpr"
"2N03",3,"Down syndrome","Male",1011,1034,46,75,76,25,8,2,"2000","Wpr"
"2N04",3,"Congenital heart anomalies","Male",15140,14710,2294,2579,1422,259,170,117,"2000","Wpr"
"2N05",3,"Other chromosomal anomalies","Male",384,205,18,46,33,9,5,24,"2000","Wpr"
"2N06",3,"Other congenital anomalies","Male",9959,5007,679,600,280,89,83,87,"2000","Wpr"
"2O",2,"Oral conditions","Male",0,0,2,8,8,5,5,16,"2000","Wpr"
"2P",2,"Sudden infant death syndrome","Male",92,2245,0,0,0,0,0,0,"2000","Wpr"
"3",1,"Injuries","Male",13844,49650,40411,139961,222425,75460,61272,84435,"2000","Wpr"
"3A",2,"Unintentional injuries","Male",13833,47898,37409,104261,162135,51271,41400,60227,"2000","Wpr"
"3A01",3,"Road injury","Male",344,7482,11748,63194,99653,27392,20141,19570,"2000","Wpr"
"3A02",3,"Poisonings","Male",546,2384,873,2467,3740,1425,1456,1852,"2000","Wpr"
"3A03",3,"Falls","Male",534,3668,1609,6301,14848,7272,6958,17025,"2000","Wpr"
"3A04",3,"Fire, heat and hot substances","Male",133,1677,511,1158,2371,979,1069,2652,"2000","Wpr"
"3A05",3,"Drowning","Male",388,19346,18909,15018,10851,3852,3570,5727,"2000","Wpr"
"3A06",3,"Exposure to mechanical forces","Male",2069,2945,887,5661,11042,3245,1786,1460,"2000","Wpr"
"3A07",3,"Natural disasters","Male",4,103,255,456,434,118,94,86,"2000","Wpr"
"3A08",3,"Other unintentional injuries","Male",9815,10293,2617,10006,19197,6987,6325,11855,"2000","Wpr"
"3B",2,"Intentional injuries","Male",11,1752,3002,35700,60290,24189,19872,24208,"2000","Wpr"
"3B01",3,"Self-harm","Male",0,0,1179,22163,42861,20697,17793,22730,"2000","Wpr"
"3B02",3,"Interpersonal violence","Male",0,1636,1670,11777,15394,3283,1998,1430,"2000","Wpr"
"3B03",3,"Collective violence and legal intervention","Male",11,116,152,1760,2035,209,81,48,"2000","Wpr"
"0",0,"All Causes","Female",200710,180884,58383,150270,480528,360187,683655,2800312,"2000","Wpr"
"1",1,"Communicable & Nutritional","Female",164451,106364,17583,26999,47052,18080,29274,181622,"2000","Wpr"
"1A",2,"Infectious and parasitic diseases","Female",7149,53625,13483,14135,29640,13059,16749,38539,"2000","Wpr"
"1A01",3,"Tuberculosis","Female",0,9062,2732,7306,14655,7364,9685,18123,"2000","Wpr"
"1A02",3,"STDs excluding HIV","Female",2341,318,15,51,157,68,90,197,"2000","Wpr"
"1A02a",4,"Syphilis","Female",2341,318,11,8,17,8,5,24,"2000","Wpr"
"1A02b",4,"Chlamydia","Female",0,0,1,7,20,9,9,17,"2000","Wpr"
"1A02c",4,"Gonorrhoea","Female",0,0,2,16,57,27,34,53,"2000","Wpr"
"1A02d",4,"Trichomoniasis","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"1A02e",4,"Genital herpes","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"1A02f",4,"Other STDs","Female",0,0,1,20,63,24,42,103,"2000","Wpr"
"1A03",3,"HIV/AIDS","Female",11,1022,53,1567,6304,1097,433,104,"2000","Wpr"
"1A04",3,"Diarrhoeal diseases","Female",1518,21522,1717,1246,1236,750,1459,6632,"2000","Wpr"
"1A05",3,"Childhood-cluster diseases","Female",2529,10462,1829,290,345,141,213,484,"2000","Wpr"
"1A05a",4,"Whooping cough","Female",0,3657,405,67,42,14,0,0,"2000","Wpr"
"1A05b",4,"Diphtheria","Female",0,18,14,2,5,2,0,0,"2000","Wpr"
"1A05c",4,"Measles","Female",0,6604,1296,109,36,3,1,3,"2000","Wpr"
"1A05d",4,"Tetanus","Female",2529,182,113,111,262,123,212,481,"2000","Wpr"
"1A06",3,"Meningitis","Female",378,4435,1043,946,967,314,425,1100,"2000","Wpr"
"1A07",3,"Encephalitis","Female",76,1879,410,333,372,139,154,398,"2000","Wpr"
"1A08",3,"Hepatitis","Female",0,357,113,347,911,744,1335,2860,"2000","Wpr"
"1A08a",4,"Acute hepatitis A","Female",0,139,38,76,122,86,100,533,"2000","Wpr"
"1A08b",4,"Acute hepatitis B","Female",0,189,58,228,664,480,685,1061,"2000","Wpr"
"1A08c",4,"Acute hepatitis C","Female",0,17,13,30,95,165,535,1240,"2000","Wpr"
"1A08d",4,"Acute hepatitis E","Female",0,12,3,13,30,13,16,26,"2000","Wpr"
"1A09",3,"Parasitic and vector diseases","Female",1,3667,5432,1768,4286,2050,1946,2073,"2000","Wpr"
"1A09a",4,"Malaria","Female",0,1205,292,469,379,239,196,101,"2000","Wpr"
"1A09b",4,"Trypanosomiasis","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"1A09c",4,"Chagas disease","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"1A09d",4,"Schistosomiasis","Female",0,1,6,25,124,103,126,301,"2000","Wpr"
"1A09e",4,"Leishmaniasis","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"1A09f",4,"Lymphatic filariasis","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"1A09g",4,"Onchocerciasis","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"1A09h",4,"Cysticercosis","Female",0,5,65,148,411,137,134,163,"2000","Wpr"
"1A09i",4,"Echinococcosis","Female",0,27,77,48,158,80,102,199,"2000","Wpr"
"1A09j",4,"Dengue","Female",1,142,107,37,37,17,12,15,"2000","Wpr"
"1A09k",4,"Trachoma","Female",0,0,0,0,0,1,0,0,"2000","Wpr"
"1A09l",4,"Yellow fever","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"1A09m",4,"Rabies","Female",0,2286,4884,1041,3178,1473,1378,1295,"2000","Wpr"
"1A10",3,"Intestinal nematode infections","Female",0,28,25,3,6,4,7,20,"2000","Wpr"
"1A10a",4,"Ascariasis","Female",0,28,25,3,6,4,7,16,"2000","Wpr"
"1A10b",4,"Trichuriasis","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"1A10c",4,"Hookworm disease","Female",0,0,0,0,0,0,0,3,"2000","Wpr"
"1A10d",4,"Food-bourne trematodes","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"1A11",3,"Leprosy","Female",0,0,1,2,1,1,2,24,"2000","Wpr"
"1A12",3,"Other infectious diseases","Female",295,874,113,276,400,387,999,6526,"2000","Wpr"
"1B",2,"Respiratory Infectious","Female",27438,44742,3699,3367,6220,4683,11879,135605,"2000","Wpr"
"1B01",3,"Lower respiratory infections","Female",27304,44217,3595,3253,5983,4557,11598,131570,"2000","Wpr"
"1B02",3,"Upper respiratory infections","Female",133,524,98,106,223,120,277,4025,"2000","Wpr"
"1B03",3,"Otitis media","Female",1,1,5,8,14,6,5,10,"2000","Wpr"
"1C",2,"Maternal conditions","Female",0,0,0,9147,10542,0,0,0,"2000","Wpr"
"1D",2,"Neonatal conditions","Female",129863,4654,3,1,0,0,0,0,"2000","Wpr"
"1D01",3,"Preterm birth complications","Female",56482,2302,0,0,0,0,0,0,"2000","Wpr"
"1D02",3,"Birth asphyxia and birth trauma","Female",54948,962,0,0,0,0,0,0,"2000","Wpr"
"1D03",3,"Neonatal sepsis and infections","Female",6410,63,3,1,0,0,0,0,"2000","Wpr"
"1D04",3,"Other neonatal conditions","Female",12024,1326,0,0,0,0,0,0,"2000","Wpr"
"1E",2,"Nutritional deficiencies","Female",0,3343,399,349,650,337,646,7477,"2000","Wpr"
"1E01",3,"Protein-energy malnutrition","Female",0,3140,352,238,441,222,413,5577,"2000","Wpr"
"1E02",3,"Iodine deficiency","Female",0,0,0,0,1,0,0,0,"2000","Wpr"
"1E03",3,"Vitamin A deficiency","Female",0,0,0,0,0,0,0,2,"2000","Wpr"
"1E04",3,"Iron-deficiency anaemia","Female",0,0,22,66,122,72,142,894,"2000","Wpr"
"1E05",3,"Other nutritional deficiencies","Female",0,203,25,45,87,44,92,1003,"2000","Wpr"
"2",1,"Noncommunicable","Female",26143,36893,18036,62556,335081,314279,625037,2540140,"2000","Wpr"
"2A",2,"Malignant neoplasms","Female",182,6856,8146,22464,152367,130645,199461,387326,"2000","Wpr"
"2A01",3,"Mouth and oropharynx cancers","Female",0,0,135,686,4054,2957,3630,6410,"2000","Wpr"
"2A01a",4,"Lip and oral cavity","Female",0,0,32,140,845,772,1183,3017,"2000","Wpr"
"2A01b",4,"Nasopharynx","Female",0,0,98,519,2988,1943,2072,2696,"2000","Wpr"
"2A01c",4,"Other pharynx","Female",0,0,4,27,221,242,375,696,"2000","Wpr"
"2A02",3,"Oesophagus cancer","Female",0,0,0,224,4735,8634,20922,41326,"2000","Wpr"
"2A03",3,"Stomach cancer","Female",0,0,4,2024,21091,18483,34648,76269,"2000","Wpr"
"2A04",3,"Colon and rectum cancers","Female",0,0,61,1184,9930,9377,15464,40128,"2000","Wpr"
"2A05",3,"Liver cancer","Female",21,392,304,1559,15928,14730,22237,37912,"2000","Wpr"
"2A05a",4,"Liver cancer secondary to hepatitis B","Female",0,0,74,943,8808,6604,7901,9256,"2000","Wpr"
"2A05b",4,"Liver cancer secondary to hepatitis C","Female",0,0,2,56,2365,3838,8344,19930,"2000","Wpr"
"2A05c",4,"Liver cancer secondary to alcohol use","Female",0,0,0,25,1102,1439,2352,2966,"2000","Wpr"
"2A05d",4,"Other liver cancer","Female",21,392,228,535,3652,2849,3639,5760,"2000","Wpr"
"2A06",3,"Pancreas cancer","Female",0,0,2,196,2560,3722,7130,16424,"2000","Wpr"
"2A07",3,"Trachea, bronchus, lung cancers","Female",0,0,34,1284,18465,19501,35126,66902,"2000","Wpr"
"2A08",3,"Melanoma and other skin cancers","Female",0,9,21,209,1162,820,1154,3242,"2000","Wpr"
"2A08a",4,"Malignant skin melanoma","Female",0,9,16,110,569,349,411,992,"2000","Wpr"
"2A08b",4,"Non-melanoma skin cancer","Female",0,0,5,99,593,471,743,2250,"2000","Wpr"
"2A09",3,"Breast cancer","Female",0,0,3,1064,25131,18346,15445,18148,"2000","Wpr"
"2A10",3,"Cervix uteri cancer","Female",0,0,0,1093,12808,8099,7940,11135,"2000","Wpr"
"2A11",3,"Corpus uteri cancer","Female",0,0,3,302,3682,3269,3869,5098,"2000","Wpr"
"2A12",3,"Ovary cancer","Female",0,0,93,617,4715,4401,4406,5658,"2000","Wpr"
"2A13",3,"Prostate cancer","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"2A14",3,"Testicular cancer","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"2A15",3,"Kidney cancer","Female",4,209,92,130,630,702,1271,3043,"2000","Wpr"
"2A16",3,"Bladder cancer","Female",0,0,2,90,624,648,1375,5782,"2000","Wpr"
"2A17",3,"Brain and nervous system cancers","Female",36,1143,1616,1919,5829,3551,4296,5234,"2000","Wpr"
"2A18",3,"Gallbladder and biliary tract cancer","Female",0,0,1,86,1151,1715,3788,12436,"2000","Wpr"
"2A19",3,"Larynx cancer","Female",0,0,0,48,359,381,737,1398,"2000","Wpr"
"2A20",3,"Thyroid cancer","Female",0,0,37,146,609,508,867,2095,"2000","Wpr"
"2A21",3,"Mesothelioma","Female",0,0,0,40,194,153,232,440,"2000","Wpr"
"2A22",3,"Lymphomas, multiple myeloma","Female",0,293,501,1304,3419,2745,4518,9504,"2000","Wpr"
"2A22a",4,"Hodgkin lymphoma","Female",0,40,66,258,396,218,308,495,"2000","Wpr"
"2A22b",4,"Non-Hodgkin lymphoma","Female",0,254,436,947,2450,1771,2738,6037,"2000","Wpr"
"2A22c",4,"Multiple myeloma","Female",0,0,0,99,572,755,1472,2972,"2000","Wpr"
"2A23",3,"Leukaemia","Female",45,3576,3917,5907,9465,3754,4442,6664,"2000","Wpr"
"2A24",3,"Other malignant neoplasms","Female",75,1234,1320,2353,5827,4150,5963,12080,"2000","Wpr"
"2B",2,"Other neoplasms","Female",1,36,87,156,488,522,856,4453,"2000","Wpr"
"2C",2,"Diabetes mellitus","Female",2,320,184,1163,6205,8321,20440,47500,"2000","Wpr"
"2D",2,"Endocrine, blood, immune disorders","Female",175,1497,767,1560,2949,1545,2198,8134,"2000","Wpr"
"2D01",3,"Thalassaemias","Female",43,651,389,478,606,190,54,3,"2000","Wpr"
"2D02",3,"Sickle cell disorders and trait","Female",1,25,25,46,55,12,6,1,"2000","Wpr"
"2D03",3,"Other haemoglobinopathies and haemolytic anaemias","Female",5,31,64,240,532,405,822,2672,"2000","Wpr"
"2D04",3,"Other endocrine, blood and immune disorders","Female",126,790,289,796,1756,938,1316,5458,"2000","Wpr"
"2E",2,"Mental and substance use disorders","Female",0,0,5,1963,3522,1142,1520,3051,"2000","Wpr"
"2E01",3,"Depressive disorders","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"2E01a",4,"Major depressive disorder","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"2E01b",4,"Dysthymia","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"2E02",3,"Bipolar disorder","Female",0,0,0,0,6,3,3,7,"2000","Wpr"
"2E03",3,"Schizophrenia","Female",0,0,1,23,81,51,48,121,"2000","Wpr"
"2E04",3,"Alcohol use disorders","Female",0,0,0,397,1020,297,264,356,"2000","Wpr"
"2E05",3,"Drug use disorders","Female",0,0,0,1527,2390,789,1199,2546,"2000","Wpr"
"2E05a",4,"Opioid use disorders","Female",0,0,0,696,1147,377,632,1299,"2000","Wpr"
"2E05b",4,"Cocaine use disorders","Female",0,0,0,39,42,6,8,9,"2000","Wpr"
"2E05c",4,"Amphetamine use disorders","Female",0,0,0,159,139,10,12,5,"2000","Wpr"
"2E05d",4,"Cannabis use disorders","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"2E05e",4,"Other drug use disorders","Female",0,0,0,632,1062,396,546,1232,"2000","Wpr"
"2E06",3,"Anxiety disorders","Female",0,0,1,0,0,0,2,9,"2000","Wpr"
"2E07",3,"Eating disorders","Female",0,0,1,9,11,0,0,0,"2000","Wpr"
"2E08",3,"Autism and Asperger syndrome","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"2E09",3,"Childhood behavioural disorders","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"2E09a",4,"Attention deficit/hyperactivity syndrome","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"2E09b",4,"Conduct disorder","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"2E10",3,"Idiopathic intellectual disability","Female",0,0,2,7,15,2,4,7,"2000","Wpr"
"2E11",3,"Other mental and behavioural disorders","Female",0,0,0,0,0,0,0,6,"2000","Wpr"
"2F",2,"Neurological conditions","Female",0,1161,1020,2965,5512,4550,13091,126273,"2000","Wpr"
"2F01",3,"Alzheimer disease and other dementias","Female",0,0,17,25,513,2302,8888,102763,"2000","Wpr"
"2F02",3,"Parkinson disease","Female",0,0,0,6,345,670,2497,19926,"2000","Wpr"
"2F03",3,"Epilepsy","Female",0,728,732,2450,3156,536,474,767,"2000","Wpr"
"2F04",3,"Multiple sclerosis","Female",0,0,8,78,411,201,147,160,"2000","Wpr"
"2F05",3,"Migraine","Female",0,0,0,0,2,0,0,1,"2000","Wpr"
"2F06",3,"Non-migraine headache","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"2F07",3,"Other neurological conditions","Female",0,433,263,406,1085,842,1085,2656,"2000","Wpr"
"2G",2,"Sense organ diseases","Female",0,0,3,4,1,5,3,31,"2000","Wpr"
"2H",2,"Cardiovascular diseases","Female",296,2891,1948,15939,106771,115270,257902,1248090,"2000","Wpr"
"2H01",3,"Rheumatic heart disease","Female",0,209,457,2589,11467,8014,12185,35742,"2000","Wpr"
"2H02",3,"Hypertensive heart disease","Female",0,0,2,533,4675,6062,16910,96385,"2000","Wpr"
"2H03",3,"Ischaemic heart disease","Female",0,0,27,5272,32384,30471,70965,370156,"2000","Wpr"
"2H04",3,"Stroke","Female",171,1181,760,5625,53746,67197,150457,695435,"2000","Wpr"
"2H04a",4,"Ischaemic stroke","Female",13,102,55,730,6921,11288,41087,300578,"2000","Wpr"
"2H04b",4,"Haemorrhagic stroke","Female",158,1079,706,4895,46825,55910,109370,394858,"2000","Wpr"
"2H05",3,"Cardiomyopathy, myocarditis, endocarditis","Female",76,1114,415,1115,1975,1126,1922,8352,"2000","Wpr"
"2H06",3,"Other circulatory diseases","Female",49,387,287,804,2525,2400,5462,42019,"2000","Wpr"
"2I",2,"Respiratory diseases","Female",0,730,511,2700,16905,24013,83751,557370,"2000","Wpr"
"2I01",3,"Chronic obstructive pulmonary disease","Female",0,81,132,1667,13280,21286,78052,524241,"2000","Wpr"
"2I02",3,"Asthma","Female",0,530,250,732,2695,1853,4115,22166,"2000","Wpr"
"2I03",3,"Other respiratory diseases","Female",0,119,130,301,931,873,1584,10963,"2000","Wpr"
"2J",2,"Digestive diseases","Female",210,3013,1064,3827,18694,16117,26039,86885,"2000","Wpr"
"2J01",3,"Peptic ulcer disease","Female",0,108,103,489,2056,1811,3924,15563,"2000","Wpr"
"2J02",3,"Cirrhosis of the liver","Female",0,299,375,1897,12024,10576,14450,27997,"2000","Wpr"
"2J02a",4,"Cirrhosis due to hepatitis B","Female",0,2,9,448,5007,4188,5272,9670,"2000","Wpr"
"2J02b",4,"Cirrhosis due to hepatitis C","Female",0,2,8,299,3232,2652,3295,6142,"2000","Wpr"
"2J02c",4,"Cirrhosis due to alcohol use","Female",0,0,0,42,1142,1492,2160,3086,"2000","Wpr"
"2J02d",4,"Other liver cirrhosis","Female",0,296,358,1107,2644,2244,3724,9100,"2000","Wpr"
"2J03",3,"Appendicitis","Female",0,48,129,175,279,124,205,956,"2000","Wpr"
"2J04",3,"Gastritis and duodenitis","Female",0,32,28,109,525,468,985,4457,"2000","Wpr"
"2J05",3,"Paralytic ileus and intestinal obstruction","Female",181,1664,121,242,579,481,975,7245,"2000","Wpr"
"2J06",3,"Inflammatory bowel disease","Female",0,224,47,110,278,172,382,2408,"2000","Wpr"
"2J07",3,"Gallbladder and biliary diseases","Female",0,82,31,162,850,881,2020,10714,"2000","Wpr"
"2J08",3,"Pancreatitis","Female",0,8,41,328,1047,566,897,2745,"2000","Wpr"
"2J09",3,"Other digestive diseases","Female",29,549,189,317,1056,1036,2200,14801,"2000","Wpr"
"2K",2,"Genitourinary diseases","Female",8,831,930,4805,16465,10317,16935,58238,"2000","Wpr"
"2K01",3,"Kidney diseases","Female",0,711,808,4322,14977,9482,15666,52737,"2000","Wpr"
"2K01a",4,"Acute glomerulonephritis","Female",0,155,182,397,904,334,543,1353,"2000","Wpr"
"2K01b",4,"Chronic kidney disease due to diabetes","Female",0,9,34,1191,6540,4281,6521,17029,"2000","Wpr"
"2K01c",4,"Other chronic kidney disease","Female",0,547,593,2734,7533,4866,8603,34354,"2000","Wpr"
"2K02",3,"Benign prostatic hyperplasia","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"2K03",3,"Urolithiasis","Female",0,6,14,64,247,156,221,678,"2000","Wpr"
"2K04",3,"Other urinary diseases","Female",8,114,107,400,1147,632,1008,4760,"2000","Wpr"
"2K05",3,"Infertility","Female",0,0,0,0,0,0,0,0,"2000","Wpr"
"2K06",3,"Gynecological diseases","Female",0,0,1,19,94,46,40,64,"2000","Wpr"
"2L",2,"Skin diseases","Female",0,218,61,172,452,270,492,4712,"2000","Wpr"
"2M",2,"Musculoskeletal diseases","Female",0,0,231,1393,2490,1172,2065,7701,"2000","Wpr"
"2M01",3,"Rheumatoid arthritis","Female",0,0,14,64,389,419,1073,3329,"2000","Wpr"
"2M02",3,"Osteoarthritis","Female",0,0,0,0,2,7,18,332,"2000","Wpr"
"2M03",3,"Gout","Female",0,0,0,0,0,2,7,40,"2000","Wpr"
"2M04",3,"Back and neck pain","Female",0,0,0,0,1,11,22,202,"2000","Wpr"
"2M05",3,"Other musculoskeletal disorders","Female",0,0,217,1330,2099,732,945,3798,"2000","Wpr"
"2N",2,"Congenital anomalies","Female",25213,17878,3076,3444,2251,389,280,348,"2000","Wpr"
"2N01",3,"Neural tube defects","Female",4242,1216,169,108,93,16,11,0,"2000","Wpr"
"2N02",3,"Cleft lip and cleft palate","Female",723,150,0,0,0,0,0,0,"2000","Wpr"
"2N03",3,"Down syndrome","Female",856,670,36,81,87,32,11,1,"2000","Wpr"
